'LAKE NAME', 'CONTENTS', 'DATE', 'FUZZY MATCH'
CLARE_SHAMROCK_MNGM_0002_1.csv,"4. 1, 700 2"" bass and 1, 056 3"" blue-  gills planted 10/62. ",10/62 ,1
CLARE_SHAMROCK_MNGM_0002_1.csv,5. Discontinue planting due to poor  return. Good warmwater fish pop.  present. ,1/68 ,1
MACKINAC_SATAGO_MNGM_0002_1.csv,3. 200(A) n. pike stocked 4/64-65(FC) ,1964.0,1
MACKINAC_SATAGO_MNGM_0002_1.csv,6. Stocked bgills--5000 (F) 1965;  170 (A) 1967 ,1967.0,0
GRANDTRAVERSE_BRIDGE_MNGM_0003_1.csv,"2. Netting results during biological  inventory in 1950 indicated  excellent survival of 1949 plant  of adult rainbows; and some of the  rainbow fingerlings planted in  1949 had also reached desirable  Program as outlined in (2) across  is satisfactory. Northern pike  population increasing survival  of fingerling rainbows seems low  1950:10,000 (f) rainbow planted  by U.S. Fish & Wildlife. 10,000  (f) rainbow trout planted annually  1951, 52, and 53. ",8/7-20/53 ,1
GRANDTRAVERSE_BRIDGE_MNGM_0003_1.csv,"4. 1,000 rainbow 8.9"" planted 1954. ",8/54 ,1
BERRIEN_BLACK_MNGM_0002_1.csv,3. Trout stocked in 1966 ,2/68 ,1
SCHOOLCRAFT_GREENWAY_MNGM_0003_1.csv,1. Stocked with large and smallmouth ,1948.0,0
GOGEBIC_COUNTYLINE_MNGM_0001_1.csv,4. Brook and rainbow trout stocking  made 1960. ,9-60. ,1
GOGEBIC_COUNTYLINE_MNGM_0001_1.csv,"6. (cont) 0,000 splake (+2. 9) released  9/13/67 ",2/68 ,1
GOGEBIC_COUNTYLINE_MNGM_0001_1.csv,"8. 2000 YR rainbow and 3,000 F splake  NOT_SELECTED, released in 1968.  SELECTED, 5. con' Netted 5/70; no splake  NOT_SELECTED, rainbow X 16.3"" ; yellow perch  NOT_SELECTED, probably affecting survival of  NOT_SELECTED, splake. ",5/70 ,1
CALHOUN_WABASCON_MNGM_0003_1.csv,1. Stocking of bluegills 1938-42. ,1938 ,0
CALHOUN_WABASCON_MNGM_0003_1.csv,"3. Stocked 2, 500 fing. n. pike 6/17/60 ",,0
KEWEENAW_MANGANESE_MNGM_0004_2.csv,18.3000 sublegal and 750 legal brook  trout planted in 1962  180 (cont) 5000 fing. brook trout planted  in 1963 and 1964. ,1962 ,1
KEWEENAW_MANGANESE_MNGM_0004_2.csv,"18. (cont) 3, 500 brook trout (+4. 8)  planted 5/ 65 ",1962 ,1
KEWEENAW_MANGANESE_MNGM_0004_2.csv,"20. (rev.) Plant 500 A bgill. 5000  SF 1. m. bass, and 5000 SF S. m. ",5/65 ,0
KEWEENAW_MANGANESE_MNGM_0004_2.csv,"20. (cont) 1100 S. m. bass (+6. 0"")  planted 10/68 ",10/66 ,1
WAYNE_MODELYACHT_MNGM_0001_1.csv,2. Stocked accordingly. ,6/68 ,0
ONTONAGON_COURTNEY_MNGM_0001_2.csv,"14. (cont) 7, 000 rainbows (+7. 6)  released 7/67; 6, 000 splake  (+2. 9) released 9/1967 ",5/66 ,1
ONTONAGON_COURTNEY_MNGM_0001_2.csv,17. Rainbow & splake released annually  1968-1974. ,9/67 ,1
ONTONAGON_COURTNEY_MNGM_0001_2.csv,17. 1800 steelhead X 5.0: released  6/75. ,11/70 ,1
ONTONAGON_COURTNEY_MNGM_0001_2.csv,"19. 330 rbw X 7.2"" released 6/78. ",1/76 ,1
ONTONAGON_COURTNEY_MNGM_0001_2.csv,"19. cont'd. 5300 rbw 10,5 cm released  6/79. ",10/77 ,1
LUCE_BUCKEYE_MNGM_0003_1.csv,2. 2000(L) rainbow stocked fall 1948 ,1948 ,1
LUCE_BUCKEYE_MNGM_0003_1.csv,"2. 2000(L) rainbow stocked annually  1949, 50, 51 ",1951 ,1
MARQUETTE_SILVER_MNGM_0002_1.csv,2. Planted as follows: 1954 - 2000  unmarked; 1955 - 2000 right pect.  clipped; 1956 - 2000 left pect.  clipped. No netting checks have been  but reports indicate rainbows ,2/58 ,0
GRANDTRAVERSE_SANDLAKE1_MNGM_0003_1.csv,"7. 10,000 fingerling rainbow trout  planted spring '55. ",11/53 ,1
GRANDTRAVERSE_SANDLAKE1_MNGM_0003_1.csv,"9. 200 test fish planted 10/16/57  IC. 300 legal, 5,000 fing. rainbow  planted 4/21/58 ",12/56 ,1
GRANDTRAVERSE_SANDLAKE1_MNGM_0003_1.csv,13. Recommended planting made  12-63. ,10/58 ,1
MARQUETTE_UNCLETOMS_MNGM_0003_1.csv,1. Brook trout planted annually through  1965. Pond never placed on designated  trout lake list. Considered part of  Altrout stream ,,1
MONTCALM_HUNTER_MNGM_0002_1.csv,"4. Lake stocked with 8, 400 rainbow  trout fingerlings. ",9/66 ,1
MONTCALM_HUNTER_MNGM_0002_1.csv,"6. Lake planted with 8, 400 spring  fing. rainbow trout. ",6/67 ,1
MONTCALM_HUNTER_MNGM_0002_1.csv,"7. Lake planted with 2,000 yrl.  brown trout. ",6/68 ,1
MONTCALM_HUNTER_MNGM_0002_1.csv,11. Trout stocking discontinued. ,1/72 ,1
CHARLEVOIX_BOYNEFALLS_MNGM_0001_1.csv,"1. 25,000 fingerling brown trout  planted spring 155.  2 . Delete. ",155 ,1
CHARLEVOIX_BOYNEFALLS_MNGM_0001_1.csv,3. Planted with brown trout y. thru  1977. ,12/66 ,0
LIVINGSTON_REED_MNGM_0002_1.csv,"2. Treated with rotenone 9/6/60  by LSI Stocked with 2, 850 ",12/60 ,0
CHEBOYGAN_MUNRO_MNGM_0001_1.csv,"1. 25,000 bluegills planted in 1956,  5,000 largemouth bass planted in  1957. ",12/58 ,1
VANBUREN_BANKSON_MNGM_0003_1.csv,"4. 2,000 F. muskellunge planted 6/62. ",10/62 ,1
VANBUREN_BANKSON_MNGM_0003_1.csv,6. Resumed stocking 1971. ,12/71 ,1
GOGEBIC_GUDEGAST_MNGM_0001_2.csv,"4. (Cont'd) Netted 7/82; BRN trout  stocked at 2.6"" in 6/81 ave 9.5"". ",1/83 ,1
ONTONAGON_SUDDEN_MNGM_0001_1.csv,1. No fish planted 1943. ,1946 ,1
ONTONAGON_SUDDEN_MNGM_0001_1.csv,7. 1000 bgill. and 500 1. m. bass fing.  planted 11/50. ,7/59 ,1
ONTONAGON_SUDDEN_MNGM_0001_1.csv,9.75 A. n. pike introduced in 1960;150  adults stocked in 1962 ,,1
IRON_DEER_MNGM_0001_2.csv,12. Stocking discontinued ,11/66 ,0
IRON_DEER_MNGM_0001_2.csv,"8. 2500 legal r. bow planted 1955,  56, 1957, 1958, 1959  Netting in Aug. 1960 produced 3 r.  & 1 brown trout. walleyes, perch, LM  sunfish, b. gills & white suckers ",1/62 ,1
MONTMORENCY_MCCORMICK_MNGM_0001_1.csv,"1. 20,000 fing, brook trout planted  spring 155. ",#55 ,1
MONTMORENCY_MCCORMICK_MNGM_0001_1.csv,2. Growth not too good on planted  trout (rainbow) ,12/61 ,1
MONTMORENCY_MCCORMICK_MNGM_0001_1.csv,3. Delete in lieu of new stocking  policy. ,12/66 ,1
MONTMORENCY_MCCORMICK_MNGM_0001_1.csv,5. Splake stocked 1968-1971. ,2/79 ,1
MARQUETTE_ARFELIN_MNGM_0003_1.csv,5. 2000 sublegal splake planted 1957.  None available for subsequent plants. ,2-58 ,1
MARQUETTE_ARFELIN_MNGM_0003_1.csv,6. Brook and rainbow trout planted  1958 and 59. ,10-59 ,1
MARQUETTE_ARFELIN_MNGM_0003_1.csv,8. Brooks & rainbows planted 1960. ,8-61 ,1
MARQUETTE_ARFELIN_MNGM_0003_1.csv,9. Experimental plans changed and  only rainbows planted in 1961. ,8-62 ,1
MARQUETTE_ARFELIN_MNGM_0003_1.csv,9. (cont.) Rainbows and brooks planted  in 1962. Reports indicate some  rainbows creeled but few brook ,1/63 ,1
GOGEBIC_MORAINE_MNGM_0001_2.csv,"7. 1,000. muskellunge X 7.6"" planted  8/71.  6 (con't) - Boom shocked 8/72; no  collected. N. Pike and panfish  levels similar to those found 9/68  10/69. ",8/71 ,1
GOGEBIC_MORAINE_MNGM_0001_2.csv,"11.140,000 W. eye fry released  5/80. ",5/80 ,1
DELTA_WINTERGREEN_MNGM_0001_1.csv,3. Treated with toxaphene  4 (cont). Planted F. F. in 1965 and  S. F. in 1966. ,9/24/62 ,0
DELTA_WINTERGREEN_MNGM_0001_1.csv,"6. S. F. brook trout planted in 1967.  Stocking policy revised by staff.  Eval. netting accomplished 6/19/68  indicates poor survival of spring  fingerling plants.  8b. Fisheries-USFS, 10/79; no fish  taken-daylight sets of gill net.  8C. 1980 survey found large BKT under  bog mat. Average size = 12.2"" ",9/66 ,0
MARQUETTE_TROUTBIG_MNGM_0001_2.csv,"10. Netting in May, 1951 by Long  produced no trout. Netting by  Long in Sept. 1951 produced no  trout, and 2 six inch suckers.  No verified reports of successful  trout fishing during 1951  season.  Netting in May 1952 indicated  trout surviving and in good condi-  tion. Fishermen report edibility  inferior, flavor ""muddy"" Planted  12,000 fingerling in fall 1952.  Suckers still present. ",9/51 ,0
MARQUETTE_TROUTBIG_MNGM_0001_2.csv,"10. (Con't) 1,000 (A) brooks and  1,000 (A) rainbows in 1953.  2,000 sub-legal brooks and rainbows planted 1954, 55 and 56.  Heavy sucker population recurred.  Trout fishing success declining ",1960 ,1
MARQUETTE_TROUTBIG_MNGM_0001_2.csv,12. Sucker removal not attempted but  rainbows and browns planted  1957-58 and 59. ,1960 ,1
GOGEBIC_CORNELIA_MNGM_0001_2.csv,"9. Netted 8/74; brook trout released  5/73 (1400 X 5.7""). ",8/74 ,1
GOGEBIC_CORNELIA_MNGM_0001_2.csv,"7. Brook trout stocked 1968, 70, 71,  73, 74. ",8/74 ,1
GOGEBIC_CORNELIA_MNGM_0001_2.csv,"9. 1400 brook trout 2.8"" released ",1/76 ,1
GOGEBIC_CORNELIA_MNGM_0001_2.csv,"11. 4800 brook trout fingerlings  average 2.9"" released 6/78. ",12/78 ,1
GOGEBIC_CORNELIA_MNGM_0001_2.csv,"9. Netted 5/80. 179 planted brk  trout ave. 310mm. 178 stocked  brk trt. ave. 399mm, surv. good  11 cont'd 2100 assn brk trt 4.3 cm ",5/80 ,1
OGEMAW_GEORGE_MNGM_0005_2.csv,10. Browns & r'bows planted 1973. ,3/79 ,1
GOGEBIC_ELBOW_MNGM_0001_1.csv,"8. 100 adult crappies (+7. 0"") planted  9/14/67; 2500 1. m. bass (+2. 3""),  r. pelvic clip, planted 11/14/67 ",12/67 ,1
LUCE_BARCLAY_MNGM_0003_2.csv,12. Trout stocking discontinued. ,1972.0,1
MONTCALM_HALFMOON_MNGM_0003_1.csv,"1. Planted legal-sized rainbow trout:  11947-1,000, dorsal & rt. pect.  1948-1,000 (A) adipose clipped  1949 -  1950- 1, 000 (A) ",1950 ,0
MONTCALM_HALFMOON_MNGM_0003_1.csv,5. Trout stocking discontinued ,1/53 ,1
LUCE_CULHANE_MNGM_0001_1.csv,3. 5 M LM (F) and 10 BG (F) stocked  1957 and 1959; 10 M (F) LM &  5 M (F) BG 1958 (FC). ,1959 ,1
LUCE_CULHANE_MNGM_0001_1.csv,"8. 3, 500 7 2,000 FF stocked 78-  79 shocked 9/80-no surv. noted ",11/80 ,1
MACKINAC_MANISTIQUESOUTH_MNGM_0003_1.csv,"5. 18"" flash board dam of concrete  and plank--350 - below outlet  (Portage Cr.) installed to maintain  proper water levels--pulled out  completely in fall and installed  after spring runoff  7-10. Adult pike stocked 1949-50  (discontinued 1951)  2-3. Discontinued perch and walleye  stocking--ample reproduction from  stock present. ",1949.0,1
LAPEER_SWAN_MNGM_0001_1.csv,2. Restocked as recorded. Fish ,71&72 ,0
ALGER_GRANDSABLE_MNGM_0001_2.csv, 12a. 3000 (F) splake stocked fall  1965 (FC) ,1966 ,1
ALGER_GRANDSABLE_MNGM_0001_2.csv,"17. stocked  25,000 (F) splake fall 1966 ",1966 ,1
ALGER_GRANDSABLE_MNGM_0001_2.csv,19. Stocked as recommended. ,1968 ,0
MARQUETTE_WITCH_MNGM_0002_1.csv,"23. Walleye fingerlings planted  1978, 1979. ",1/80 ,1
MARQUETTE_WITCH_MNGM_0002_1.csv,26. W.E. fingerlings planted 1983. ,1983 ,1
DELTA_ROUND_MNGM_0001_1.csv,13. W.E. fingerlings planted 1983. ,1982.0,1
DELTA_ROUND_MNGM_0001_1.csv,14. Tiger musky fingerlings planted  1983. ,1983.0,1
SCHOOLCRAFT_BEATONS_MNGM_0003_1.csv,3. No fish stocked 1939-49 ,1949 ,1
OTTAWA_PIGEON_MNGM_0001_1.csv,1. Rainbow trout stocked annually. ,1974.0,1
KALKASKA_ISLAND_MNGM_0003_1.csv,"1. 1,127 fingerling largemouth bass  planted 1960. ",11/60 ,1
IOSCO_LONDOWEST_MNGM_0003_1.csv,"4. Done. Stocked with walleye in 6/64.  Complete failure, and with n. pike  in 1965 and 1966 with limited  success. ",1/67 ,0
BARRY_THORNAPPLE_MNGM_0001_1.csv,"3. (2, 060) 10-12"" stocked 1965.  (1, 360) 12"" stocked 1964 ",1967 ,1
BARRY_THORNAPPLE_MNGM_0001_1.csv,7. Stocking and broodstock netting  continued. ,1/82 ,0
IRON_DAWSON_MNGM_0001_1.csv,"6. Lake treated with Pro-noxfish. Restocked with 3000 splake. 7. Done, Netted with gillnets.  Few splake, many suckers, bullheads  creek chubs. ",3/76 ,0
LUCE_KAKS_MNGM_0002_1.csv,"5. 1,500 F T. Muskies stocked 1969. ",1969 ,1
ISABELLA_LITTLEFIELD_MNGM_0001_1.csv,9. Planting program discontinued  1960. ,2/63 ,0
BARAGA_BELLA_MNGM_0003_1.csv,2. 2000 fing. walleyes planted 1955. ,9/55 ,1
BARAGA_BELLA_MNGM_0003_1.csv,"12. 550 ti. muskies average 5.2""  released 8/78. ",11/79 ,1
LUCE_MINISTIQUENORTH_MNGM_0005_2.csv,4. See rainbow stocking record;2-  4000 rainbow stocked each fall  1948-1960; return as a whole not  complimentary. ,1961.0,1
LUCE_MINISTIQUENORTH_MNGM_0005_2.csv,"13. Stocked n. pike spawning marshes  40-1962, 139-1963, 143-1964,  107-1965, 122-1966, 120-1967,  99-1968 ",1968.0,0
MARQUETTE_SPORLEY_MNGM_0004_1.csv,5. Large ulation of small rainbows. Larger rainbows very thin. Good  carry over from earlier plantings.  The above reasons advanced for a  modification in the planting program. ,,1
MARQUETTE_SPORLEY_MNGM_0004_1.csv,"6. Netting in August, 1951, showed  rainbows to be improved in con-  dition. Fishermen's catches  increased.  Planted as per (6) across in fall  1951 and in fall 1952 except that  left pectoral mark used in 1952. ",,0
DELTA_CARR_MNGM_0002_1.csv,1. Brook and rainbows planted in  season each year. ,8/62 ,1
DELTA_CARR_MNGM_0002_1.csv,6. Brook & rainbow trout stocking  discontinued after 1964. ,9/69 ,1
MARQUETTE_ROUND_MNGM_0005_1.csv,"1. 750 L.M.Bass (7"" av.) stocked ",10-16- ,1
JACKSON_SANDSTONE_MNGM_0001_1.csv,"2. Stocked with 25,000 fingerling brown  on 6/2/71. ",1/73 ,0
LAPEER_NEPESSING_MNGM_0003_1.csv,"1. Lots 48, 49, 50, 51 of Plat of Hunts  Lansing purchased in 1944. Lot 52  was a gift from John Richford. Lots  46 & 47 leased from Lapeer Country  Club (renewable in 1970). ",1944 ,1
LAPEER_NEPESSING_MNGM_0003_1.csv,7. Stocked trout survived high summer  temp. and furnished good fishing ,11/66 ,0
LAPEER_NEPESSING_MNGM_0003_1.csv,8. Introduced during 1966 ,11/66 ,0
LAPEER_NEPESSING_MNGM_0003_1.csv,9. Advanced dry stocked (from Murphy  brood source) ,11/66 ,1
DELTA_CAMPBELL_MNGM_0003_1.csv,"3. Largemouth bass fing. planted  1962, 1963 and 1964 ",3/66 ,1
LAPEER_STACY_MNGM_0001_1.csv,2. Restocked as recorded. Fish ,71&72 ,0
GLADWIN_WIGGINS_MNGM_0003_1.csv,"5. 10,000 sublegal, 3, 200 legal  rainbow planted 12/62 ",1-64 ,1
GLADWIN_WIGGINS_MNGM_0003_1.csv,"6. 30, 000 bass fry, 150,000 walleye  and 2, 500 legal rainbow planted,  1963. Bluegills back in lake, no  planting needed. ",1/68 ,1
BERRIEN_LOVE_MNGM_0001_1.csv,1. Brook trout planted from 1933-38. ,4-70 ,1
VANBUREN_HUZZYS_MNGM_0003_1.csv,"3. Plant 2, ",9-56 ,0
VANBUREN_HUZZYS_MNGM_0003_1.csv,2. good returns  Gill netting completed 10/66. No  survival of fingerlings indicated 5. Rainbow trout stocked 1962 - -1975 ,1/67 9/9/69 ,1
VANBUREN_HUZZYS_MNGM_0003_1.csv,"8. Chemical treatment completed with rotenone. Restocked with bass, bluegills, perch and trout. ",10/76 ,0
VANBUREN_HUZZYS_MNGM_0003_1.csv,10. Stocking resumed ,3/77 ,0
GRANDTRAVERSE_CHANDLER_MNGM_0003_1.csv,"2. 3,000 fing. L-M- bass & 15,000  fing. bluegills planted 11/5/57  Bass and bluegill furnished good  fishing in 1960. ",10/58 ,1
DICKINSON_BASS_MNGM_0003_1.csv,3. Rainbow trout stocked 1958 - 2000  (L) ,2/59 ,1
DICKINSON_BASS_MNGM_0003_1.csv,4. Stocking of rainbow trout discontinued  because of poor results ,10/63 ,0
JACKSON_CENTER_MNGM_0001_1.csv,1. Stocking: bluegills 1938-45; ,1963 ,0
JACKSON_CENTER_MNGM_0001_1.csv,"5. Disregard recommendation, policy  n. pike stocking changed. ",1968 ,1
JACKSON_CENTER_MNGM_0001_1.csv,"7. 2, 832 tiger muskies, 8. 8"" avg. stocked  in 7/67.  Separing during Jan-Feb prohibited  for a period of 5 yrs. from 1/1/68  through 1972 on Center Chain of  9 Four fyke nets set during period  7/31-8/2/68. One 15 tiger musky  taken. ",1968 ,1
GOGEBIC_UNNAMEDPOTHOLE_MNGM_0003_1.csv,1. No record of fish having been  planted 1921- ,,1
SCHOOLCRAFT_NEDS_MNGM_0003_1.csv,5. Restocked with L. brook trout  (see planting record) ,1957.0,0
DICKINSON_SIXMILE_MNGM_0001_1.csv,1. 1000 fingerling walleyes stocked  in July 1962. ,10/62 ,1
MECOSTA_DIAMOND_MNGM_0004_1.csv,1. No fish stocked since 1940. ,,1
LAKE_HARPER_MNGM_0004_1.csv,"8. 4500 8.9"" rainbow planted 12/54. ",9/54 ,1
LAKE_HARPER_MNGM_0004_1.csv,"8. 5,000 (7.5) rainbow planted 12/55. ",10/55 ,1
LAKE_HARPER_MNGM_0004_1.csv,"11. 10,000 (F) surplus rainbow trout  stocked October, 1956. ",12/55 ,1
HOUGHTON_HAUGER_MNGM_0001_1.csv,"4. 2500 brook trout (+2. 8"") planted  in 1964 ",65 ,1
HOUGHTON_HAUGER_MNGM_0001_1.csv,"5. Netting completed 8/65. Brook  fing. planted in 1964, grew  extremely well. ",8/65 ,1
HOUGHTON_HAUGER_MNGM_0001_1.csv,6. 8000 sp brook trout planted  5/25/66 (+1. 5).  6( (cont) 8000 brook trout (+2. 0)  released 7/67. ,5/66 ,1
HOUGHTON_HAUGER_MNGM_0001_1.csv,"9. 5,000 splake X 3. 4"" planted 1969;  4,000 brook trout X 2.3 planted 70. ",6/68 ,1
MASON_HACKERT_MNGM_0003_1.csv,"1. 5,000 (2.75"") walleyes stocked  7/57. ",10/61 ,1
ONTONAGON_STONCO_MNGM_0003_1.csv,4. 1500 fing. and 500 legal brook trout  planted in 1958  4 (cont). 1500 fing. and 300 legal brook  trout planted in 1959  4(cont). 1500 fing. and 150 legal brook  trout planted in 1960  4(cont). 1500 fing. brook trout planted  annually 1961 thru 1964. ,9/51 ,1
LUCE_BASS_MNGM_0003_1.csv,2. Stocked heavily to bass & blue-  gills 1937-41 (see planting  record).  Stocked 2000 (L) rainbow  1953-60 (except for 514 (L)  extra - surplus 1959. ,4/48 ,0
LUCE_BASS_MNGM_0003_1.csv,12. Stocked 8000 FF splake ,1960 ,0
MONTCALM_CRYSTAL_MNGM_0001_1.csv,"9. 1,000 walleye fingerlings stocked ",1978 ,1
MARQUETTE_ISLAND_MNGM_0003_1.csv,"1. Brook trout planted: 1942 - 250 (yr.)  1050(A); 1943 - 400(yr.), 2000(A);  1944+45 - 2,000(18).  Revised  Three overnight experimental gill  nets during September and October  yielded no trout. Very little  fishing reported since 1945.  Provided excellent trout fishing  for several years after initial  stocking with fingerlings (see  card file). ",10/2/47 ,1
MARQUETTE_ISLAND_MNGM_0003_1.csv,"3. Planted brook trout, 9,600(19) in ",1946 ,0
MACKINAC_MILAKOKIA_MNGM_0001_2.csv,"8. 4,000 (5.6"") and 2, 728(6.0"") bluegills  stocked fall 1954. 243(4"") bluegills  stocked 8/23/57(beaver bay) ",1955 ,1
MACKINAC_MILAKOKIA_MNGM_0001_2.csv,"14. 1,000,000; 200,000 and 650,000  fry stocked 1976-77 &78. 1977 &  1979 surveys indicated excellent  survival from 76 & 77 plants.  Anglers rept. perch & pike fish  improved since 78. ",11/79 ,1
KENT_QUIGGLE_MNGM_0002_2.csv,16. Stocking discontinued. ,1974 ,0
STJOSEPH_MIDDLE_MNGM_0003_1.csv,"1. 2,000 legal-sized rainbows  stocked 1949 ",1951 ,1
GRANDTRAVERSE_FISH_MNGM_0002_1.csv,"6. Estimate 10, 000 walleye fry  No planting record made. To date  information available on these  determination of success. 2,000  sublegal rainbow tr out planted ",8/66 ,1
GRANDTRAVERSE_FISH_MNGM_0002_1.csv,"7. Rainbow planted 1969 and 1971.  NOTE: Fishing reports. only poor to  at best. Tentatively plan to treat  1973, and try LM bass and bluegill-green ",12/71 ,1
GOGEBIC_SCHNEIDER_MNGM_0002_1.csv,"4. 32 sublegal (6"") and 32 adult 1. m.  bass planted 10/62 ",10/62 ,1
BRANCH_COLDWATER_MNGM_0001_1.csv,1. General surveys conducted 1928  and 1939. Panfish common.  Bluegills stocked 1937-45; 1. m.  from 1938-45; perch 1938-39. Lake  mapped 2/14/41. PAS purchased  6/30/41. Water analysis made ,8/68 ,1
BRANCH_COLDWATER_MNGM_0001_1.csv,"4. 550 adult walleyes, total weight  1600 lb. stocked during period of  11/1/66 to 4/3/67. Fish were  by Dist. 13 Fish personnel before  stocking. Fishery surv. in 8/67  1 4-inch walleye. ",8/76 ,1
BRANCH_COLDWATER_MNGM_0001_1.csv,"7.4"", stocked 8/10/76. Fish come  from Platte River Hatchery. ",,1
MARQUETTE_CAMPFIVE_MNGM_0003_1.csv,2. Planted 300 legal brooks in 1950. ,10/50 ,0
MARQUETTE_CAMPFIVE_MNGM_0003_1.csv,3. Planted 3000 fing. in 1951 and  1000 sub- legals in 1952. ,9/52 ,0
MARQUETTE_CAMPFIVE_MNGM_0003_1.csv,"5. Planted as per 5 above in 1953, 54. ",10/54 ,0
MARQUETTE_CAMPFIVE_MNGM_0003_1.csv,6. No fish planted since 1954 - public  access denied. ,10/54 ,1
BARRY_HALL_MNGM_0003_1.csv,"2. 10,000 pike fry planted 1962. ",5/62 ,1
BARRY_HALL_MNGM_0003_1.csv,8. Treatment completed. Restocking  done. ,,0
GOGEBIC_FINGER_MNGM_0001_1.csv,"4. 1500 legal and 10,000 fing. rainbow trout planted in 1963 ",- ,1
GOGEBIC_FINGER_MNGM_0001_1.csv,"4. (cont) 10, 000 fing. rainbow trout  (+2. 3"") planted in 1964 ",1/65 ,1
GOGEBIC_FINGER_MNGM_0001_1.csv,"9. 12, 000 SP rainbow trout (+ 1. 5"")  planted 6/3/66.  9( (cont). No fish released in 1967  10 Netting completed 9/67; 16 1. m.  (5.8-10.5) and 4 CWS. Rainbow  apparently not providing significant  fishery. ",7/67 ,1
CHIPPEWA_HIGHBANKS_MNGM_0003_1.csv,3. Very good rainbow fishing during  1960 season reported by CO  W. Weinert and local fishermen.  Promiscuous stocking of smelt  made within last 2 yrs. (see notes  and ref) ,2/61 ,1
WASHTENAW_FORD_MNGM_0004_1.csv,"1. Lake inventoried 8/43. Noted  walleyes, panfish, rough fish and  minnows.  Lake mapped by IFR 1940-43.  Stocking: bluegills 1938-40; 1. m.  bass 1938, 40; perch 1937. Gill  net survey conducted 1943. Took  bluegills, p. seed, walleyes, carp,  suckers, bullheads and forage fish. ",1943 ,0
WASHTENAW_FORD_MNGM_0004_1.csv,3. Disregard recommendation. Change  in policy of stocking n. pike. ,1943 ,1
IRON_FIRE_MNGM_0001_1.csv,"1. 6,000 surplus brook trout  planted ",6/61 ,1
IRON_FIRE_MNGM_0001_1.csv,3. Done. 2000 rainbows planted 1967  Cooks Run. ,1/70 ,1
IRON_FIRE_MNGM_0001_1.csv,"5. Cont. The following plants were  made before planting was discontinued:  1972-5,882 Y RBWs; 1973-7,000 Y RBWs  1974-5,720 Y RBWS ",1-78 ,1
KENT_REEDS_MNGM_0001_1.csv,4. Lake stocked as recommended ,12/64 ,1
KENT_REEDS_MNGM_0001_1.csv,6. Lake planted with 209 adult n. pike ,3/66 ,1
KENT_REEDS_MNGM_0001_1.csv,7. 125 adult crappie stocked 5/24/67 ,5/67 ,1
KENT_REEDS_MNGM_0001_1.csv,"11. Survey completed - stocked bass  found, however native bass were  numerous. ",1976 ,1
LEELANAU_LEELANAUNORTH_MNGM_0003_2.csv,"12. 2, 000 L lake trout planted 1964.  3,000 SL lake trout planted 1965 ",3/67 ,1
LEELANAU_LEELANAUNORTH_MNGM_0003_2.csv,"3. 5,000 L brown trout + 10, 0000  rainbows planted 1964; 5,000 L  browns planted 1965. ",3/67 ,1
LEELANAU_LEELANAUNORTH_MNGM_0003_2.csv,"14. 30, 000 FF splake planted 1966 ",2/69 ,1
BARAGA_HURON_MNGM_0001_1.csv,"3. Yearling browns released 1972  (10,000) 1973 (10,000) & 1974 (5,000);  rainbows released 1971 (10,000) Y:  1973 (13,999F). ",10/76 ,1
BARAGA_HURON_MNGM_0001_1.csv,3. cont'd. 10000 (y) browns released  6/76. ,,1
MONTCALM_HORSESHOE_MNGM_0004_1.csv,"1. 2,000 legal-sized rainbow trout  stocked in 1946, 1947, 1948, 1949,  1950. ",1/51 ,1
MONTCALM_HORSESHOE_MNGM_0004_1.csv,"3. Reports rec. and observations  during biol. inv. of 1950 indicated  relatively light fishing pressure  the summer season. Very thin  of water suitable for trout indicated  normal summers, although a fair  of rainbows were taken in the nets  one of the 1948 planting ",3/51 ,1
OGEMAW_LOON_MNGM_0003_1.csv,"2. Plantings of fingerlings made.  None were caught, winterkill in  1955-55 ",10/54 ,0
OTSEGO_DIXON_MNGM_0001_1.csv,"4. 500 walleye fing, planted 10/59.  150 Adult bluegills planted 8/60. ",9/60 ,1
OTSEGO_DIXON_MNGM_0001_1.csv,"4. 6,800 SM bass fingl. planted in ",12/61 ,1
MARQUETTE_KIDNEYSOUTH_MNGM_0001_1.csv,4. Planted on 6/2/69 ,9/69 ,0
MARQUETTE_KIDNEYSOUTH_MNGM_0001_1.csv,6. BKT stocked 74-81. RBT in '78. ,12/81 ,1
SCHOOLCRAFT_ROSSLAKE_MNGM_0001_1.csv,"8. 1,501 SMB ff stocked 1986 and  1,885 SMB and 2,000 LMB ff  stocked in 1987. ",,1
ALLEGAN_GUN_MNGM_0003_2.csv,12. Stocking began in 1974 ,5/74 ,0
